Time,Current Trial,Head X,Head Y,Head Z,Neck X,Neck Y,Neck Z,SpineShoulder X,SpineShoulder Y,SpineShoulder Z,SpineMid X,SpineMid Y,SpineMid Z,SpineBase X,SpineBase Y,SpineBase Z,RightShoulder X,RightShoulder Y,RightShoulder Z,LeftShoulder X,LeftShoulder Y,LeftShoulder Z,RightElbow X,RightElbow Y,RightElbow Z,LeftElbow X,LeftElbow Y,LeftElbow Z,RightWrist X,RightWrist Y,RightWrist Z,LeftWrist X,LeftWrist Y,LeftWrist Z,RightHand X,RightHand Y,RightHand Z,LeftHand X,LeftHand Y,LeftHand Z,RightThumb X,RightThumb Y,RightThumb Z,LeftThumb X,LeftThumb Y,LeftThumb Z,RightHandTip X,RightHandTip Y,RightHandTip Z,LeftHandTip X,LeftHandTip Y,LeftHandTip Z,RightHip X,RightHip Y,RightHip Z,LeftHip X,LeftHip Y,LeftHip Z,RightKnee X,RightKnee Y,RightKnee Z,LeftKnee X,LeftKnee Y,LeftKnee Z,RightAnkle X,RightAnkle Y,RightAnkle Z,LeftAnkle X,LeftAnkle Y,LeftAnkle Z,RightFoot X,RightFoot Y,RightFoot Z,LeftFoot X,LeftFoot Y,LeftFoot Z
163.925,1,0.01037779,1.382832,-1.005005,0.005933523,1.296376,-1.11031,0.01388136,1.21002,-1.169505,0.02209464,1.123306,-1.228081,0.03340566,1.047359,-1.156513,0.2086028,1.300007,-1.085818,-0.1743194,1.201359,-1.07666,0.2174426,1.229829,-0.8541458,-0.2468907,0.9702699,-1.074216,0.2262822,1.159652,-0.6224737,-0.1639272,0.9238997,-0.8514109,0.1933847,1.23659,-0.5631837,-0.1660479,0.8665751,-0.7664026,0.1907411,1.187902,-0.5972065,-0.1434712,0.9001364,-0.8099797,0.2127747,1.239226,-0.5504798,-0.1843431,0.853263,-0.7720929,0.139657,0.8959618,-1.037493,-0.05244479,0.8893269,-1.029896,0.0969069,0.6230551,-0.7199082,-0.03619978,0.6152248,-0.7108821,0.05530223,0.3574622,-0.4108346,-0.02039027,0.3484685,-0.4004176,0.04015145,0.2607433,-0.2982814,-0.014633,0.2513258,-0.2873577
163.9365,1,0.01013499,1.382561,-1.00449,0.00589934,1.296298,-1.10996,0.01391661,1.210037,-1.169284,0.02219695,1.123416,-1.227989,0.03337693,1.04733,-1.156547,0.2086012,1.300089,-1.085369,-0.174414,1.201293,-1.076605,0.217548,1.230036,-0.853663,-0.2454485,0.969729,-1.07394,0.2264946,1.159984,-0.6219571,-0.1638372,0.9269852,-0.8499143,0.1936076,1.236853,-0.5625716,-0.1664542,0.8717925,-0.7635205,0.1909719,1.18814,-0.5965593,-0.1437287,0.9047603,-0.8074718,0.2130409,1.239554,-0.549948,-0.1843159,0.8579173,-0.7692428,0.1396563,0.8959753,-1.037498,-0.0524441,0.8893133,-1.029891,0.09690687,0.6230671,-0.7199146,-0.03619912,0.6152129,-0.7108756,0.05530277,0.3574727,-0.4108422,-0.02038974,0.3484583,-0.4004097,0.04015225,0.260753,-0.2982894,-0.01463252,0.2513163,-0.2873493
163.9474,1,0.009434819,1.382336,-1.003945,0.005498767,1.296248,-1.10957,0.01368254,1.210084,-1.169012,0.02212766,1.12356,-1.227837,0.03321359,1.047325,-1.15654,0.2082356,1.300294,-1.084947,-0.1746303,1.200901,-1.07621,0.217618,1.230248,-0.8532559,-0.2426544,0.9684407,-1.073079,0.2270002,1.160202,-0.621565,-0.162524,0.9305655,-0.8476467,0.1939303,1.237007,-0.5621981,-0.1660131,0.8781164,-0.7595905,0.1914217,1.188231,-0.5961046,-0.1429831,0.9102479,-0.8040001,0.213388,1.239818,-0.5496362,-0.1833577,0.8635994,-0.7653111,0.1396525,0.896057,-1.037523,-0.05244026,0.8892316,-1.029866,0.09690639,0.6231378,-0.7199481,-0.0361957,0.6151422,-0.7108413,0.05530563,0.3575327,-0.4108841,-0.02038652,0.3483981,-0.4003665,0.04015622,0.2608092,-0.2983345,-0.0146293,0.2512596,-0.2873028
163.9585,1,0.008572221,1.382131,-1.003609,0.004950732,1.296163,-1.109343,0.0133343,1.210073,-1.168865,0.02197784,1.123622,-1.227768,0.03299588,1.047294,-1.15656,0.2077273,1.300765,-1.084749,-0.1749007,1.200367,-1.075788,0.2178761,1.230907,-0.853034,-0.2398932,0.9670618,-1.071364,0.2280248,1.161049,-0.6213185,-0.1611084,0.9346335,-0.8446115,0.1939338,1.237311,-0.5618293,-0.165356,0.8850995,-0.7549158,0.1921011,1.188459,-0.5956692,-0.1421129,0.9163528,-0.7998381,0.213414,1.240488,-0.5493901,-0.1821507,0.8699167,-0.7605484,0.1396472,0.8961658,-1.037556,-0.05243498,0.8891228,-1.029833,0.09690571,0.6232321,-0.7199931,-0.03619081,0.6150477,-0.710796,0.05530941,0.3576128,-0.4109409,-0.02038211,0.3483175,-0.4003092,0.04016164,0.2608844,-0.2983955,-0.01462513,0.2511845,-0.2872412
163.9699,1,0.007827878,1.382205,-1.003491,0.004485786,1.296248,-1.109244,0.01303026,1.210166,-1.168754,0.02183321,1.123723,-1.227644,0.03279191,1.047333,-1.156493,0.207285,1.301008,-1.084603,-0.1748888,1.199884,-1.074815,0.2179167,1.231323,-0.8528575,-0.2359513,0.9656193,-1.066671,0.2285483,1.161637,-0.6211121,-0.1582653,0.9411615,-0.8385449,0.1941435,1.237882,-0.5617825,-0.1627944,0.8966011,-0.7462907,0.192522,1.188914,-0.5954658,-0.1396572,0.9261227,-0.7924228,0.2136328,1.241213,-0.5493979,-0.1789085,0.880522,-0.7513995,0.1396422,0.8962691,-1.037586,-0.05242997,0.8890196,-1.029803,0.09690496,0.6233215,-0.7200345,-0.03618631,0.6149582,-0.7107542,0.0553129,0.3576888,-0.4109933,-0.02037814,0.3482412,-0.4002557,0.04016668,0.2609553,-0.298452,-0.01462138,0.2511132,-0.2871837
163.9811,1,0.00733155,1.382352,-1.00339,0.004213214,1.296386,-1.109142,0.01289141,1.2103,-1.168628,0.02182695,1.123854,-1.227494,0.03271401,1.047403,-1.156397,0.2070207,1.301313,-1.08442,-0.1748163,1.199634,-1.074036,0.2180193,1.231777,-0.8526464,-0.2337064,0.9649627,-1.062352,0.2290178,1.162242,-0.6208729,-0.156507,0.9467189,-0.8334796,0.1940408,1.238454,-0.561837,-0.1607326,0.9064177,-0.7392728,0.1927876,1.189345,-0.5953304,-0.1379297,0.9343134,-0.7865685,0.2135049,1.241979,-0.5494666,-0.1764083,0.8897255,-0.7437392,0.1396402,0.8963094,-1.037597,-0.05242798,0.8889793,-1.029792,0.0969047,0.6233563,-0.72005,-0.03618452,0.6149232,-0.7107386,0.05531421,0.3577181,-0.4110132,-0.02037659,0.3482119,-0.4002356,0.04016855,0.2609828,-0.2984734,-0.01461989,0.2510855,-0.2871618
163.9921,1,0.007389396,1.382647,-1.003634,0.004425645,1.296574,-1.109304,0.01318365,1.210427,-1.168688,0.02219793,1.123919,-1.227452,0.03292868,1.047483,-1.156316,0.2072243,1.301798,-1.084408,-0.1741227,1.199415,-1.072932,0.2183999,1.232716,-0.8525076,-0.2310501,0.9646431,-1.055146,0.2295752,1.163634,-0.620607,-0.1537289,0.9539648,-0.8258374,0.1934947,1.239388,-0.5616454,-0.1569484,0.9191924,-0.7294137,0.1929706,1.190182,-0.5950142,-0.1348336,0.9447744,-0.7783171,0.2129351,1.243275,-0.5493464,-0.1722366,0.9019091,-0.7328572,0.1396455,0.8962027,-1.037564,-0.05243331,0.8890859,-1.029825,0.09690541,0.6232638,-0.7200057,-0.03618929,0.615016,-0.7107832,0.05531049,0.3576393,-0.4109576,-0.02038071,0.348291,-0.4002919,0.04016322,0.2609088,-0.2984136,-0.01462379,0.2511598,-0.2872224
164.0036,1,0.007633001,1.382822,-1.003852,0.004784197,1.296678,-1.109465,0.01360118,1.210488,-1.16878,0.02267361,1.123939,-1.227474,0.03323114,1.047528,-1.156285,0.2075804,1.302098,-1.084465,-0.1732994,1.199197,-1.071727,0.2189065,1.233335,-0.8524767,-0.2296756,0.9649765,-1.046481,0.2302325,1.164572,-0.6204888,-0.1514382,0.9619773,-0.8172544,0.1929514,1.239374,-0.5610603,-0.1526319,0.9331312,-0.7188499,0.1932648,1.190209,-0.5944926,-0.1316928,0.9560407,-0.7695622,0.2124165,1.243709,-0.548951,-0.1676553,0.9154109,-0.7209932,0.1396528,0.8960512,-1.037519,-0.05244061,0.8892374,-1.02987,0.09690642,0.6231325,-0.7199439,-0.03619599,0.6151475,-0.7108459,0.05530527,0.3575277,-0.4108799,-0.02038684,0.3484029,-0.4003714,0.04015577,0.2608047,-0.2983299,-0.01462969,0.2512643,-0.2873079
164.0156,1,0.008009434,1.383109,-1.004262,0.005326927,1.296834,-1.109774,0.01422152,1.210567,-1.168965,0.02337021,1.123942,-1.227534,0.0336701,1.047585,-1.156249,0.2081071,1.302293,-1.084554,-0.1721248,1.1989,-1.070341,0.2195193,1.233864,-0.8524711,-0.227628,0.9654025,-1.037581,0.2309311,1.165435,-0.6203886,-0.1476606,0.9698058,-0.8089746,0.1923106,1.23925,-0.5605817,-0.1461469,0.9471166,-0.7089751,0.1935641,1.19012,-0.594043,-0.1267627,0.9671896,-0.7614762,0.211769,1.244072,-0.5486475,-0.1608786,0.9290389,-0.7096721,0.139663,0.8958313,-1.037453,-0.05245075,0.8894573,-1.029936,0.09690744,0.622942,-0.7198542,-0.03620532,0.6153383,-0.7109365,0.05529761,0.3573658,-0.4107666,-0.02039534,0.3485655,-0.4004864,0.04014492,0.2606531,-0.2982084,-0.01463789,0.2514167,-0.2874318
164.0256,1,0.008227348,1.383521,-1.0047,0.005775452,1.29708,-1.110081,0.0147945,1.210719,-1.169115,0.02406615,1.123999,-1.227525,0.03409347,1.047686,-1.156154,0.2085272,1.302471,-1.084569,-0.1710227,1.19874,-1.068833,0.2199693,1.234312,-0.8524084,-0.2256496,0.9663811,-1.027598,0.2314114,1.166154,-0.6202477,-0.1444901,0.978631,-0.7996981,0.1915776,1.239233,-0.5603334,-0.1406165,0.9620683,-0.6985662,0.1936709,1.190108,-0.5937618,-0.1226561,0.9793215,-0.752555,0.2109863,1.244453,-0.5484865,-0.1549636,0.9436835,-0.6978815,0.1396722,0.8956201,-1.037389,-0.05246001,0.8896685,-1.03,0.09690821,0.6227589,-0.7197675,-0.0362139,0.6155214,-0.7110243,0.05528995,0.3572103,-0.4106578,-0.02040344,0.3487213,-0.4005974,0.04013425,0.2605075,-0.2980911,-0.01464573,0.2515628,-0.2875513
164.0369,1,0.00848946,1.383972,-1.00533,0.006281137,1.297317,-1.110542,0.01543081,1.210834,-1.169378,0.02483153,1.123995,-1.227589,0.03455976,1.047772,-1.156081,0.2089819,1.302473,-1.08462,-0.1697444,1.19863,-1.066962,0.2202324,1.234521,-0.85239,-0.223779,0.9681938,-1.015443,0.2314829,1.16657,-0.6201596,-0.1410491,0.9899358,-0.7888199,0.1906468,1.239003,-0.5601359,-0.1343024,0.9805369,-0.6869224,0.1934298,1.189931,-0.5935913,-0.1180618,0.9943255,-0.7424304,0.2099957,1.244515,-0.548323,-0.1482417,0.9619746,-0.684589,0.1396818,0.8953872,-1.037319,-0.05246961,0.8899015,-1.03007,0.0969086,0.622557,-0.7196721,-0.03622293,0.6157238,-0.7111208,0.05528131,0.3570385,-0.4105375,-0.02041191,0.3488939,-0.4007198,0.0401223,0.2603468,-0.2979619,-0.01465407,0.2517245,-0.2876831
164.048,1,0.008620977,1.384432,-1.005828,0.006651163,1.297582,-1.110883,0.01594481,1.210994,-1.169541,0.02548832,1.12405,-1.227572,0.03495905,1.047881,-1.155972,0.2093021,1.30259,-1.084601,-0.1682948,1.198293,-1.064561,0.2203044,1.234834,-0.8523012,-0.220574,0.9696141,-1.004163,0.2313067,1.167078,-0.6200016,-0.1358086,1.000491,-0.7793593,0.1895931,1.239036,-0.5600099,-0.126277,0.9987369,-0.6772661,0.1929464,1.190045,-0.5935317,-0.1117079,1.008631,-0.7340541,0.2088485,1.244707,-0.5481199,-0.1398388,0.9801932,-0.6732018,0.1396895,0.8951883,-1.037259,-0.05247733,0.8901002,-1.03013,0.09690851,0.6223847,-0.7195903,-0.03623039,0.6158965,-0.711203,0.05527368,0.3568919,-0.4104345,-0.02041894,0.3490407,-0.4008238,0.04011193,0.2602096,-0.2978516,-0.01466101,0.2518622,-0.2877952
164.0591,1,0.008938432,1.384926,-1.006507,0.007178515,1.29784,-1.11137,0.01658678,1.211119,-1.169813,0.0262436,1.124044,-1.227629,0.03543094,1.047974,-1.155886,0.2097701,1.302641,-1.084673,-0.1667091,1.198202,-1.062058,0.2202996,1.235185,-0.8522639,-0.2177326,0.972096,-0.9917197,0.2308289,1.167729,-0.6198553,-0.1312112,1.012141,-0.769042,0.1883746,1.239206,-0.5598072,-0.1188697,1.018514,-0.6674347,0.1922004,1.190353,-0.5934795,-0.1059889,1.024075,-0.7252119,0.207539,1.244963,-0.5478122,-0.1320724,1.000201,-0.661551,0.1396981,0.8949529,-1.037189,-0.05248585,0.8903357,-1.0302,0.09690806,0.6221808,-0.7194941,-0.03623879,0.6161008,-0.7113005,0.05526462,0.3567185,-0.4103132,-0.02042723,0.3492149,-0.4009475,0.04009971,0.2600473,-0.297721,-0.01466924,0.252025,-0.2879283
164.0705,1,0.009328514,1.385346,-1.007153,0.007735431,1.29805,-1.111844,0.0172129,1.211206,-1.170093,0.02693743,1.124009,-1.227713,0.03586093,1.048038,-1.155833,0.2102904,1.30264,-1.084829,-0.1651273,1.198331,-1.059355,0.2204911,1.235552,-0.852299,-0.2152539,0.9754677,-0.978768,0.2306914,1.168464,-0.6197689,-0.1271359,1.024776,-0.7585885,0.1873409,1.239365,-0.5596796,-0.1121533,1.039099,-0.6581527,0.1917647,1.190621,-0.5934353,-0.1008732,1.040266,-0.7165173,0.2064162,1.245305,-0.5476319,-0.1250129,1.021194,-0.6505129,0.1397053,0.894738,-1.037125,-0.0524931,0.8905506,-1.030264,0.09690723,0.6219946,-0.7194062,-0.03624609,0.6162872,-0.7113892,0.05525586,0.3565605,-0.4102025,-0.02043465,0.3493738,-0.4010599,0.04008806,0.2598994,-0.2976019,-0.01467666,0.252174,-0.2880495
164.0814,1,0.009567142,1.38565,-1.007664,0.008170247,1.298195,-1.112224,0.01775709,1.211263,-1.170323,0.0275898,1.123978,-1.227792,0.03625971,1.048082,-1.155802,0.2106829,1.302666,-1.084895,-0.163294,1.198069,-1.056282,0.2205022,1.23583,-0.8522767,-0.2117046,0.9780885,-0.9671761,0.2303215,1.168993,-0.619658,-0.1212544,1.035928,-0.7500393,0.1857976,1.239379,-0.5598214,-0.1034712,1.058089,-0.6515019,0.1910086,1.190643,-0.5934772,-0.09386539,1.054709,-0.7100795,0.2047517,1.245609,-0.547729,-0.1160348,1.040814,-0.6421202,0.1397115,0.8945384,-1.037065,-0.05249932,0.8907502,-1.030324,0.09690621,0.6218217,-0.7193252,-0.03625244,0.6164606,-0.7114711,0.0552479,0.3564134,-0.4101002,-0.02044103,0.3495213,-0.4011641,0.04007748,0.2597616,-0.2974916,-0.01468307,0.2523122,-0.2881616
164.0925,1,0.009736776,1.386018,-1.008143,0.008549362,1.298396,-1.112566,0.01826203,1.211372,-1.170508,0.02821955,1.123998,-1.227819,0.03663123,1.048099,-1.155801,0.2110087,1.302727,-1.085043,-0.1628751,1.199028,-1.055017,0.2205746,1.236158,-0.8523363,-0.2088296,0.983409,-0.9546601,0.2301404,1.169591,-0.6196301,-0.1168001,1.047369,-0.7399165,0.1843166,1.239314,-0.5599991,-0.09658642,1.076814,-0.6437844,0.1904148,1.19062,-0.5935663,-0.08850257,1.069181,-0.7021918,0.2031381,1.245879,-0.5478766,-0.1087756,1.060211,-0.6328261,0.1397169,0.8943522,-1.03701,-0.05250472,0.8909365,-1.030379,0.0969049,0.6216602,-0.7192494,-0.03625804,0.6166221,-0.7115476,0.05524001,0.3562764,-0.4100043,-0.02044696,0.349659,-0.4012612,0.04006726,0.2596335,-0.2973883,-0.01468906,0.2524412,-0.2882663
164.1041,1,0.009648025,1.386125,-1.008682,0.008687139,1.298373,-1.112999,0.01856658,1.21129,-1.170822,0.02869043,1.123856,-1.228014,0.03690267,1.048068,-1.155856,0.2111127,1.302873,-1.085256,-0.1628923,1.200077,-1.05399,0.2205292,1.236537,-0.8524777,-0.2075517,0.9893508,-0.9431985,0.2299455,1.170201,-0.619699,-0.1128692,1.059714,-0.7316345,0.1827391,1.239175,-0.5602765,-0.08950654,1.095787,-0.638522,0.189791,1.190545,-0.5937496,-0.08322616,1.083818,-0.6964216,0.2014132,1.246103,-0.5481279,-0.1015626,1.080194,-0.6260392,0.1397206,0.8942154,-1.03697,-0.05250847,0.8910732,-1.030419,0.09690383,0.6215417,-0.7191939,-0.03626209,0.6167405,-0.7116036,0.05523407,0.3561759,-0.4099341,-0.02045143,0.3497596,-0.4013323,0.0400596,0.2595395,-0.2973129,-0.01469365,0.2525351,-0.2883427
164.1152,1,0.009557009,1.386292,-1.009405,0.008847326,1.298366,-1.113577,0.01888555,1.211191,-1.171234,0.02916709,1.123667,-1.228259,0.03715834,1.048028,-1.155921,0.211238,1.302822,-1.085564,-0.1625642,1.200899,-1.052733,0.2205428,1.236729,-0.8527117,-0.2048927,0.9948057,-0.932696,0.2298476,1.170637,-0.6198593,-0.107408,1.070441,-0.7242466,0.1810244,1.238621,-0.5606025,-0.08115616,1.112674,-0.6345572,0.1892037,1.190128,-0.5940168,-0.07657832,1.096604,-0.6916173,0.1995169,1.245962,-0.5484188,-0.09301949,1.098137,-0.6206921,0.139724,0.8940867,-1.036931,-0.05251178,0.891202,-1.030457,0.09690258,0.6214303,-0.7191414,-0.0362657,0.6168523,-0.7116565,0.05522859,0.3560809,-0.4098675,-0.02045512,0.3498549,-0.4013994,0.04005247,0.2594509,-0.2972415,-0.01469749,0.2526246,-0.2884151
164.126,1,0.009320527,1.386436,-1.009954,0.008904725,1.298376,-1.114014,0.01913172,1.211134,-1.171537,0.02960083,1.123545,-1.228427,0.03737319,1.048007,-1.155959,0.2112622,1.302834,-1.085728,-0.162649,1.202153,-1.051549,0.220513,1.236926,-0.8528211,-0.2026131,1.001919,-0.9212248,0.2297638,1.171018,-0.6199141,-0.1030275,1.081637,-0.715305,0.1796259,1.238169,-0.5608053,-0.07417008,1.129715,-0.6294404,0.1887347,1.189795,-0.5941514,-0.07116568,1.109683,-0.6853395,0.1979642,1.24586,-0.5486038,-0.08580366,1.116296,-0.6143113,0.1397266,0.8939786,-1.036899,-0.0525144,0.89131,-1.03049,0.09690148,0.6213366,-0.7190971,-0.03626865,0.6169462,-0.7117011,0.05522379,0.3560014,-0.4098119,-0.02045852,0.3499349,-0.4014561,0.04004636,0.2593762,-0.2971816,-0.01470101,0.2526994,-0.288476
164.1375,1,0.008869767,1.386508,-1.010685,0.008773834,1.298286,-1.114609,0.0192396,1.210972,-1.171979,0.02994695,1.123311,-1.228715,0.03752875,1.047933,-1.156061,0.2110834,1.30289,-1.086033,-0.1627795,1.203065,-1.050582,0.2202559,1.237151,-0.8530749,-0.2004716,1.008052,-0.911931,0.2294282,1.171412,-0.6201171,-0.09856783,1.091649,-0.7087017,0.1780487,1.237944,-0.5613745,-0.06731886,1.145043,-0.626912,0.1880191,1.18963,-0.5945615,-0.06573802,1.121222,-0.6813647,0.1962206,1.245942,-0.549122,-0.07879788,1.132844,-0.6106724,0.1397285,0.8938997,-1.036875,-0.05251628,0.891389,-1.030514,0.09690058,0.6212683,-0.7190649,-0.03627083,0.6170146,-0.711734,0.05522025,0.3559434,-0.4097714,-0.0204609,0.3499932,-0.4014974,0.04004189,0.259322,-0.2971382,-0.01470348,0.2527541,-0.2885208
164.1484,1,0.008430839,1.386648,-1.011485,0.008623332,1.298235,-1.115246,0.01929972,1.210829,-1.172437,0.03021711,1.123078,-1.228993,0.03763732,1.04787,-1.156146,0.2108865,1.30293,-1.086388,-0.1628772,1.204066,-1.049524,0.2198935,1.237437,-0.8533547,-0.1980018,1.014565,-0.9027892,0.2289003,1.171945,-0.6203212,-0.09378798,1.101071,-0.7019622,0.1763147,1.237749,-0.5618266,-0.06028321,1.158974,-0.6242342,0.1871185,1.189581,-0.5949649,-0.06003606,1.131769,-0.6771008,0.194314,1.245999,-0.549487,-0.0716483,1.148,-0.607067,0.1397297,0.8938446,-1.036858,-0.05251753,0.891444,-1.030531,0.09689999,0.6212206,-0.7190419,-0.03627232,0.6170626,-0.7117569,0.0552178,0.3559027,-0.4097427,-0.02046269,0.3500342,-0.4015266,0.04003876,0.2592838,-0.2971073,-0.0147053,0.2527924,-0.288552
164.1596,1,0.008030236,1.386872,-1.012337,0.008495778,1.298236,-1.115907,0.01937377,1.210721,-1.172894,0.03049225,1.122864,-1.229245,0.03775683,1.04783,-1.156203,0.2107219,1.302989,-1.086826,-0.1630612,1.205306,-1.048552,0.219737,1.237763,-0.853718,-0.1956782,1.021625,-0.8940448,0.228752,1.172538,-0.6206098,-0.08938001,1.110611,-0.6954062,0.1748,1.237406,-0.5623158,-0.05376184,1.172678,-0.6219484,0.1865901,1.189406,-0.5953607,-0.05481833,1.142329,-0.6730644,0.1926137,1.246019,-0.5499543,-0.06492773,1.162905,-0.6039451,0.1397311,0.8937846,-1.03684,-0.0525189,0.891504,-1.030549,0.09689918,0.6211684,-0.7190167,-0.03627384,0.6171145,-0.7117824,0.05521497,0.3558581,-0.4097109,-0.02046433,0.3500786,-0.4015584,0.04003519,0.2592421,-0.2970731,-0.01470706,0.252834,-0.2885862
164.1712,1,0.007721603,1.386985,-1.013171,0.008419961,1.298157,-1.116574,0.01947057,1.210548,-1.173384,0.03076127,1.122599,-1.229556,0.03787959,1.04775,-1.15631,0.2106116,1.303045,-1.087286,-0.1630097,1.206127,-1.047687,0.2195793,1.238124,-0.8540913,-0.1931285,1.027128,-0.8872892,0.2285469,1.173202,-0.6208966,-0.08473928,1.118089,-0.6906853,0.1732957,1.237157,-0.5628107,-0.04742604,1.18287,-0.6204852,0.1860346,1.189326,-0.5957493,-0.04949856,1.150297,-0.6701812,0.1909246,1.246121,-0.5504341,-0.05849862,1.174059,-0.6019362,0.1397324,0.8937222,-1.03682,-0.05252022,0.8915664,-1.030569,0.09689853,0.6211143,-0.7189905,-0.03627545,0.617169,-0.7118087,0.05521226,0.3558121,-0.4096783,-0.02046621,0.3501251,-0.4015917,0.04003176,0.2591989,-0.297038,-0.01470903,0.2528777,-0.2886221
164.1821,1,0.007400453,1.387114,-1.013728,0.008305937,1.298143,-1.117007,0.01952207,1.21047,-1.173684,0.03097817,1.122457,-1.229724,0.03798145,1.047717,-1.156356,0.2104779,1.303247,-1.087611,-0.1631883,1.20743,-1.046519,0.2195314,1.238577,-0.8543504,-0.1904767,1.034268,-0.8793507,0.2285848,1.173906,-0.6210889,-0.08019817,1.126869,-0.6845722,0.1719509,1.236782,-0.5631558,-0.04124284,1.19454,-0.6180883,0.1857225,1.189173,-0.5960008,-0.04435363,1.159654,-0.6661332,0.189377,1.246138,-0.5507827,-0.0521279,1.186739,-0.5989843,0.1397335,0.893671,-1.036804,-0.05252129,0.8916177,-1.030584,0.09689784,0.6210698,-0.7189692,-0.03627673,0.6172136,-0.7118304,0.0552099,0.3557743,-0.4096517,-0.02046764,0.3501632,-0.4016188,0.04002875,0.2591636,-0.2970096,-0.01471055,0.2529136,-0.2886512
164.1931,1,0.007199198,1.387012,-1.014302,0.008252084,1.297946,-1.117497,0.01960111,1.210236,-1.17409,0.0311904,1.122186,-1.230045,0.03809217,1.047591,-1.15652,0.2104054,1.303402,-1.088025,-0.1632641,1.208365,-1.045604,0.2194323,1.238997,-0.8546892,-0.1879932,1.04014,-0.8730818,0.2284591,1.174592,-0.6213533,-0.07602528,1.134084,-0.6799165,0.1706654,1.236475,-0.5634962,-0.03578475,1.204044,-0.6166455,0.1852984,1.189123,-0.596339,-0.03971824,1.167287,-0.6632122,0.1879081,1.246116,-0.551085,-0.04650918,1.197105,-0.5971229,0.1397347,0.8936137,-1.036787,-0.05252248,0.891675,-1.030602,0.0968971,0.62102,-0.7189454,-0.03627813,0.6172632,-0.7118541,0.05520725,0.3557317,-0.4096216,-0.0204694,0.3502055,-0.4016486,0.04002541,0.2591236,-0.2969772,-0.01471239,0.2529531,-0.2886833
164.2048,1,0.00723809,1.387076,-1.015009,0.008357018,1.297853,-1.118069,0.01975304,1.21006,-1.174524,0.03138921,1.121929,-1.230341,0.03820547,1.047501,-1.156639,0.2104799,1.303352,-1.088435,-0.1631017,1.209378,-1.044699,0.219181,1.239249,-0.8550035,-0.1851264,1.04568,-0.8675184,0.2278821,1.175147,-0.6215723,-0.07146552,1.140503,-0.6757765,0.1692673,1.236302,-0.5637675,-0.03009269,1.21231,-0.6153698,0.1844738,1.189205,-0.5967177,-0.03476351,1.174004,-0.660601,0.1863639,1.246044,-0.5512342,-0.04065585,1.20612,-0.59551,0.1397358,0.8935558,-1.036769,-0.05252361,0.8917329,-1.03062,0.0968962,0.6209698,-0.7189213,-0.03627953,0.6173136,-0.7118786,0.05520451,0.355689,-0.4095914,-0.02047089,0.3502486,-0.4016796,0.04002196,0.2590836,-0.2969447,-0.01471391,0.2529936,-0.2887167
164.2155,1,0.007149339,1.386939,-1.015492,0.008310258,1.297642,-1.118487,0.01978084,1.209822,-1.174885,0.0314925,1.121665,-1.230645,0.03827465,1.047373,-1.156803,0.2104152,1.303403,-1.088844,-0.1631958,1.210365,-1.04377,0.2189613,1.239441,-0.8553677,-0.1826588,1.051486,-0.8619631,0.2275074,1.175479,-0.6218919,-0.06773379,1.146872,-0.6712567,0.1682516,1.23603,-0.5641052,-0.02546167,1.22013,-0.6132622,0.1838884,1.189183,-0.5972084,-0.0307222,1.18058,-0.657344,0.1852269,1.245798,-0.5514273,-0.03589174,1.214568,-0.593148,0.1397365,0.8935192,-1.036758,-0.0525243,0.8917695,-1.030631,0.09689572,0.6209381,-0.718906,-0.03628039,0.6173456,-0.7118939,0.05520284,0.3556621,-0.4095722,-0.02047202,0.3502759,-0.4016989,0.04001987,0.2590587,-0.2969241,-0.01471514,0.2530191,-0.2887373
164.2266,1,0.007032365,1.386806,-1.016137,0.008232504,1.297397,-1.119035,0.01978388,1.209533,-1.175348,0.03157738,1.121333,-1.231022,0.03833279,1.047221,-1.156996,0.2103212,1.303479,-1.08941,-0.1633327,1.211408,-1.042938,0.2186885,1.239759,-0.8558614,-0.1803479,1.05771,-0.856491,0.2270561,1.176039,-0.6223133,-0.06414852,1.153307,-0.6666651,0.1669602,1.235762,-0.5645326,-0.02079961,1.227979,-0.6113305,0.1832179,1.189181,-0.5977131,-0.02674139,1.187108,-0.6541006,0.1837893,1.24569,-0.551784,-0.03112125,1.223147,-0.5909732,0.1397371,0.8934879,-1.036748,-0.05252489,0.8918007,-1.030641,0.09689531,0.6209109,-0.7188928,-0.03628114,0.6173726,-0.711907,0.05520135,0.355639,-0.4095557,-0.02047288,0.3502991,-0.4017156,0.04001805,0.2590369,-0.2969065,-0.01471606,0.253041,-0.2887552
